,Temperature,Pressure,Fraction_B,Liq_B,Vap_B,Train_Liq_B,Train_Vap_B
1309,363.265306122449,140000.0,0.9,0.8999996638728739,0.955055924384537,0.9090690767895456,0.9592727207103432
559,355.1020408163265,151111.11111111112,0.9,0.8999999243590191,0.9545832372582796,0.8995742632475345,0.9571809599025504
2101,371.4285714285714,140000.0,0.5444444444444444,0.5444442427560797,0.7330629109207774,0.5441407795467129,0.7348265419230835
1150,361.2244897959184,151111.11111111112,0.5,0.4999999561413261,0.6936020253216219,0.4956632303727485,0.6947300748152504
1350,363.265306122449,151111.11111111112,0.5,0.4999999506989984,0.6936020205875161,0.494987717569923,0.6945788615566476
2700,377.55102040816325,140000.0,0.5,0.481554666940095,0.6796865815195282,0.4819445042650125,0.6747081103269763
3663,386.734693877551,153333.33333333334,0.6333333333333333,0.4348356447184316,0.6333333337712372,0.43477383886959287,0.6313415581793361
3973,389.7959183673469,155555.55555555556,0.6333333333333333,0.4353273302738188,0.6333333336090101,0.4367191037622008,0.6326853897304525
4582,395.9183673469388,157777.77777777778,0.5888888888888889,0.39152261594519,0.5888888890670311,0.3948203710238048,0.589365469581889
4355,393.8775510204082,151111.11111111112,0.7222222222222222,0.5337974853426695,0.722222222337701,0.5363576918859425,0.7243184003204605
405,354.0816326530612,140000.0,0.7222222222222222,0.7222221643683043,0.8584212841832811,0.7207225138658726,0.8607834704259232
325,353.0612244897959,144444.44444444444,0.7222222222222222,0.7222221712297109,0.8578764025563077,0.7204521253348335,0.8605195592140478
4671,396.9387755102041,155555.55555555556,0.5444444444444444,0.349842667697137,0.5444444446269255,0.3533934161870583,0.5439873742430152
3696,386.734693877551,160000.0,0.7666666666666666,0.5920726860183846,0.7666666668884712,0.5957969635259526,0.7667382625371568
2333,373.4693877551021,146666.66666666666,0.6333333333333333,0.6333326848149272,0.7989177340466159,0.6315796195017473,0.8006158097599749
408,354.0816326530612,140000.0,0.8555555555555556,0.8555554770553825,0.9330864480748072,0.8564978360851545,0.9358405514165324
4944,400.0,148888.88888888888,0.6777777777777778,0.4815545432215065,0.6777777778679802,0.4867455055276583,0.6779689733922678
1152,361.2244897959184,151111.11111111112,0.5888888888888889,0.5888888343067826,0.7657288317178698,0.5875606417634534,0.767355266879165
313,353.0612244897959,142222.22222222222,0.6333333333333333,0.6333332895093644,0.7996245566228912,0.6300312871595152,0.8014346126031497
4306,393.8775510204082,140000.0,0.7666666666666666,0.5875408288443761,0.7666666667524961,0.5928312429350808,0.7686569485820538
4966,400.0,153333.33333333334,0.7666666666666666,0.5906256551527292,0.7666666667411168,0.5988593446659127,0.7675072395944925
1141,361.2244897959184,148888.88888888888,0.5444444444444444,0.5444443938684463,0.7313414092563558,0.5425217638472928,0.7328631293017853
1349,363.265306122449,148888.88888888888,0.9,0.8999998019063141,0.9546754392243664,0.904707518614327,0.9546026314452374
4830,398.9795918367347,146666.66666666666,0.5,0.309610317556031,0.5000000001511244,0.3095545152352527,0.497623585445687
1359,363.265306122449,151111.11111111112,0.9,0.8999998200771842,0.9545831867372392,0.9036722402210242,0.9541036412535755
1840,368.36734693877554,148888.88888888888,0.5,0.4999999248554173,0.6940509843046628,0.4929150974218429,0.694238163845202
4074,390.8163265306122,155555.55555555556,0.6777777777777778,0.4830788050676056,0.6777777779711581,0.48395529411112137,0.67821552559329
2655,376.530612244898,151111.11111111112,0.7222222222222222,0.6134291780330007,0.783946266174225,0.6055357651534662,0.7750464749956089
19,350.0,142222.22222222222,0.9,0.8999999369168191,0.9549591251033028,0.89868148024497,0.9573635007510519
1934,369.3877551020408,146666.66666666666,0.6777777777777778,0.6777775587337491,0.8292305019471301,0.6767761593972641,0.8318385946308177
4358,393.8775510204082,151111.11111111112,0.8555555555555556,0.7197595404611412,0.8555555556298167,0.7282138210514252,0.8592110966475446
743,357.1428571428572,148888.88888888888,0.6333333333333333,0.6333332839877612,0.7985717907710269,0.631162079789976,0.8003610120287974
2959,379.59183673469386,151111.11111111112,0.9,0.795124767482364,0.9000000001813215,0.7984695157114052,0.9018338151801315
2665,376.530612244898,153333.33333333334,0.7222222222222222,0.6330084539648609,0.7976621361343481,0.6277900533442511,0.7917111254145393
2549,375.5102040816327,148888.88888888888,0.9,0.7947814720570935,0.9000000003319446,0.7914513002773302,0.9024522841886804
1248,362.2448979591837,148888.88888888888,0.8555555555555556,0.8555554156216902,0.9325328599667408,0.8573457542023185,0.9335375531454215
4804,398.9795918367347,140000.0,0.6777777777777778,0.4794203433107596,0.6777777778632926,0.48470600497658384,0.6769472871097477
3059,380.6122448979592,151111.11111111112,0.9,0.79512476744494,0.9000000001604058,0.7988122453430393,0.900261983870842
4332,393.8775510204082,146666.66666666666,0.5888888888888889,0.3891166498481501,0.588888889058213,0.3918579482841792,0.5894895051391249
3234,382.6530612244898,146666.66666666666,0.6777777777777778,0.4810323388329353,0.6777777783201641,0.4802341010513839,0.6757728957786299
2805,378.57142857142856,140000.0,0.7222222222222222,0.5311457933569899,0.7222222229190007,0.5316235117910574,0.7208432890884061
1568,365.3061224489796,153333.33333333334,0.8555555555555556,0.8555553658004778,0.9322660860237184,0.8587565291128977,0.932994568710629
3870,388.7755102040816,155555.55555555556,0.5,0.3113436089699568,0.5000000012762782,0.30586601851888506,0.501088186339139
2528,375.5102040816327,144444.44444444444,0.8555555555555556,0.7184711122996996,0.8555555559898849,0.7210015085541741,0.8575609056783262
850,358.16326530612247,151111.11111111112,0.5,0.4999999623830567,0.6936020307510689,0.4962703877133833,0.6948428812623407
1002,360.2040816326531,140000.0,0.5888888888888889,0.5888888267949618,0.7676815414850117,0.5873287693132772,0.7691142771476683
2436,374.48979591836735,146666.66666666666,0.7666666666666666,0.6473764426451829,0.808715393591232,0.6430798440415784,0.8014731007850255
123,351.0204081632653,144444.44444444444,0.6333333333333333,0.6333332945345178,0.7992690402782323,0.6288134453646135,0.8008204833473141
1814,368.36734693877554,142222.22222222222,0.6777777777777778,0.677777552270986,0.8298537736521098,0.6766442100762862,0.832380738238522
4979,400.0,155555.55555555556,0.9,0.7957961745832075,0.9000000000521372,0.7988050147600934,0.9015507005624999
4021,390.8163265306122,144444.44444444444,0.5444444444444444,0.3475216722491556,0.5444444447084845,0.35149420658070185,0.544132430477456
3736,387.7551020408163,146666.66666666666,0.7666666666666666,0.5891169438778636,0.7666666668094854,0.5926839683053713,0.7679577330495837
4816,398.9795918367347,142222.22222222222,0.7666666666666666,0.5880740757483903,0.7666666667361796,0.5963673859781087,0.7659510313949709
3568,385.7142857142857,153333.33333333334,0.8555555555555556,0.7201764361360631,0.855555555685773,0.727633399232122,0.8554223569115935
926,359.18367346938777,144444.44444444444,0.7666666666666666,0.7666665811114495,0.8844381934831882,0.766621055187592,0.8862055519560372
4303,393.8775510204082,140000.0,0.6333333333333333,0.4317407472020458,0.6333333334622523,0.43320538434408934,0.6344789281564808
3138,381.6326530612245,146666.66666666666,0.8555555555555556,0.7189070709659958,0.8555555557218228,0.7261196678746209,0.8557605592652291
651,356.1224489795918,151111.11111111112,0.5444444444444444,0.5444444067931958,0.7309250730093144,0.5419662434502324,0.7323653054186652
916,359.18367346938777,142222.22222222222,0.7666666666666666,0.766666576557823,0.8846651881453966,0.7664678373714124,0.8863234304891112
3559,385.7142857142857,151111.11111111112,0.9,0.795124767339957,0.9000000001017316,0.7996220000907035,0.8986330848133731
3618,386.734693877551,142222.22222222222,0.8555555555555556,0.7180283980515135,0.8555555556542925,0.7251010374576619,0.857148737664384
3236,382.6530612244898,146666.66666666666,0.7666666666666666,0.5891169440254029,0.7666666669207937,0.5929982694011304,0.7669005964120872
276,352.0408163265306,155555.55555555556,0.7666666666666666,0.7666666210303604,0.8833448225892387,0.7654595413973955,0.8859710696922487
4609,396.9387755102041,140000.0,0.9,0.7933539044954518,0.9000000000509875,0.7942461145771571,0.9006045259771908
3062,380.6122448979592,153333.33333333334,0.5888888888888889,0.4925652581751316,0.6866478779273676,0.4908096222102795,0.6807860153722647
1931,369.3877551020408,146666.66666666666,0.5444444444444444,0.5444443382166236,0.7317631711438702,0.5415522132165249,0.7326455720735786
1283,362.2448979591837,157777.77777777778,0.6333333333333333,0.6333332748562016,0.7972289618643341,0.6319573733717485,0.7986286912394807
3213,382.6530612244898,142222.22222222222,0.6333333333333333,0.4322748391165648,0.6333333339718558,0.43137605567656945,0.6309070540006478
4394,393.8775510204082,160000.0,0.6777777777777778,0.4840616440170854,0.677777777936478,0.485290482976564,0.6787687355704133
156,351.0204081632653,151111.11111111112,0.7666666666666666,0.7666666207539857,0.8837741709461552,0.7655344220198057,0.8867402366137658
2833,378.57142857142856,146666.66666666666,0.6333333333333333,0.504850928902153,0.6987024893178807,0.49388649978726773,0.6861467491582318
3702,387.7551020408163,140000.0,0.5888888888888889,0.3875927515768361,0.5888888891632791,0.3906363412954752,0.5887676550839098
1773,367.3469387755102,155555.55555555556,0.6333333333333333,0.6333332405601028,0.7975584807455726,0.6316013817928576,0.7984484287611535
2051,370.4081632653061,151111.11111111112,0.5444444444444444,0.5444443397785563,0.730925018689118,0.5416440239843692,0.7319179854077456
1975,369.3877551020408,155555.55555555556,0.7222222222222222,0.7222220406566501,0.8565730787117455,0.7209838024437407,0.8583299369825709
2553,375.5102040816327,151111.11111111112,0.6333333333333333,0.6333313955213732,0.7982284735033045,0.6255457862112634,0.7949242240765303
3412,384.6938775510204,142222.22222222222,0.5888888888888889,0.3881078806596686,0.5888888894403057,0.3884406160638497,0.5867964580311823
812,358.16326530612247,142222.22222222222,0.5888888888888889,0.5888888366169951,0.7672805505718726,0.5872773792676571,0.7689350453606105
3407,384.6938775510204,140000.0,0.8111111111111111,0.6493696411083756,0.8111111112438271,0.6549545422357326,0.8118245773146997
4888,398.9795918367347,157777.77777777778,0.8555555555555556,0.7209924489851007,0.855555555618633,0.7295493978993673,0.8580146810714068
767,357.1428571428572,153333.33333333334,0.8111111111111111,0.8111110423663098,0.9086609882493486,0.8120762030546166,0.9111071615185589
600,356.1224489795918,140000.0,0.5,0.4999999606167776,0.6959083678664263,0.49654994673986586,0.6968390318931695
3083,380.6122448979592,157777.77777777778,0.6333333333333333,0.5282445519732584,0.7163711397471653,0.5228742595286059,0.7088901183260843
135,351.0204081632653,146666.66666666666,0.7222222222222222,0.7222221775395639,0.8576092112430677,0.7196571491932879,0.8603785986212301
1712,367.3469387755102,142222.22222222222,0.5888888888888889,0.5888887732648771,0.7672805028692552,0.5871446716172481,0.7684192386271848
114,351.0204081632653,142222.22222222222,0.6777777777777778,0.6777777343436856,0.8298538934091535,0.6740741434570987,0.8321188884091856
2107,371.4285714285714,140000.0,0.8111111111111111,0.6984601655989044,0.8435485951220019,0.7010057370354505,0.840157249619236
3116,381.6326530612245,142222.22222222222,0.7666666666666666,0.5880740759895271,0.7666666669179796,0.5917709396705583,0.7666340813485839
4127,391.83673469387753,144444.44444444444,0.8111111111111111,0.6503681158089215,0.8111111111992235,0.6574231337957237,0.8143039594101504
4861,398.9795918367347,153333.33333333334,0.5444444444444444,0.3493905621985985,0.544444444592913,0.3519765570054637,0.5435069636176569
4556,395.9183673469388,151111.11111111112,0.7666666666666666,0.5901298718174716,0.7666666667553141,0.5961699734281184,0.7690693064601771
2977,379.59183673469386,155555.55555555556,0.8111111111111111,0.6527383845132032,0.8111111116260282,0.6569269394499557,0.8135356061922672
1981,369.3877551020408,157777.77777777778,0.5444444444444444,0.5444443659852282,0.7297072625574988,0.5417865370106754,0.7308415639941296
3659,386.734693877551,151111.11111111112,0.9,0.7951247673275291,0.9000000000947955,0.7998535198295166,0.899344966999075
4568,395.9183673469388,153333.33333333334,0.8555555555555556,0.7201764360378279,0.8555555556246018,0.728758195769408,0.8589985843818669
3495,384.6938775510204,160000.0,0.7222222222222222,0.5357894725373127,0.7222222226806788,0.5362039626382861,0.7215844646049225
2162,371.4285714285714,153333.33333333334,0.5888888888888889,0.5888887508173927,0.7653531728562339,0.5880041763026937,0.7672024533367492
369,353.0612244897959,153333.33333333334,0.9,0.8999999362771864,0.9544920693820612,0.8986897336908691,0.9566346392828595
2045,370.4081632653061,148888.88888888888,0.7222222222222222,0.72222185768633,0.8573451837145876,0.7214393644404666,0.8604842173528892
436,354.0816326530612,146666.66666666666,0.7666666666666666,0.7666666093800187,0.8842140907696331,0.7665177813004433,0.8869620251008679
581,355.1020408163265,157777.77777777778,0.5444444444444444,0.5444444109627155,0.7297072991166123,0.5410911312869647,0.7310991011942073
874,358.16326530612247,155555.55555555556,0.6777777777777778,0.6777777254040536,0.8280304734858586,0.6758888786919657,0.8297747981045709
515,355.1020408163265,142222.22222222222,0.7222222222222222,0.7222221628799379,0.8581470567731123,0.720923559342904,0.8604028469895155
4546,395.9183673469388,148888.88888888888,0.7666666666666666,0.5896270384931864,0.7666666667529228,0.5957977394909516,0.7689410125205913
2546,375.5102040816327,148888.88888888888,0.7666666666666666,0.6303864078455846,0.796486712774105,0.6283245168729277,0.7908411134893478
1563,365.3061224489796,153333.33333333334,0.6333333333333333,0.6333332529145267,0.7978920655687138,0.6317046909511428,0.7988577216889231
443,354.0816326530612,148888.88888888888,0.6333333333333333,0.6333332911190653,0.7985717958055861,0.6299758762043544,0.8003051919595231
939,359.18367346938777,146666.66666666666,0.9,0.8999998798929533,0.9547688561911972,0.9008552756475877,0.9556593883543714
587,355.1020408163265,157777.77777777778,0.8111111111111111,0.8111110545970769,0.9083185977496416,0.8114246393533533,0.9106436216818734
1109,361.2244897959184,140000.0,0.9,0.8999997937267284,0.955055986669812,0.9042303001398998,0.955010025731195
474,354.0816326530612,155555.55555555556,0.6777777777777778,0.6777777353025713,0.8280304800514583,0.6744066444591996,0.8298938971930956
133,351.0204081632653,146666.66666666666,0.6333333333333333,0.6333332955264649,0.7989181646482357,0.6285713795560404,0.8003797543358278
1896,368.36734693877554,160000.0,0.7666666666666666,0.7666665081581665,0.8829254237135814,0.7659279773588787,0.8840318240688727
4046,390.8163265306122,148888.88888888888,0.7666666666666666,0.5896270385343452,0.7666666667839892,0.5937104818212982,0.7688925429074751
3876,388.7755102040816,155555.55555555556,0.7666666666666666,0.5911145909400868,0.7666666668240288,0.5948436199823242,0.7673106487965817
838,358.16326530612247,146666.66666666666,0.8555555555555556,0.8555554604156319,0.9326686935132964,0.8569422524028029,0.9351025764676422
1214,362.2448979591837,142222.22222222222,0.6777777777777778,0.6777776865572737,0.8298538619779791,0.6757429620010045,0.8306895366061635
2915,379.59183673469386,142222.22222222222,0.7222222222222222,0.5316916750182636,0.7222222228113423,0.5321337440490812,0.7209305181179426
3821,388.7755102040816,144444.44444444444,0.5444444444444444,0.3475216723331636,0.5444444448026106,0.35048466729912964,0.5435365417447433
4788,397.9591836734694,157777.77777777778,0.8555555555555556,0.7209924489896545,0.855555555621468,0.7295794489075131,0.8584490089476411
1685,366.3265306122449,157777.77777777778,0.7222222222222222,0.7222221144170883,0.8563218534850332,0.7205874254137621,0.8571231059999214
26,350.0,144444.44444444444,0.7666666666666666,0.7666666190729257,0.8844382154551281,0.7655850713715631,0.8877241399242258
4755,397.9591836734694,151111.11111111112,0.7222222222222222,0.5337974853127847,0.7222222223130766,0.5387717895403172,0.7236654302778411
3959,389.7959183673469,151111.11111111112,0.9,0.7951247672987387,0.9000000000786984,0.800334618128939,0.9017695868399751
574,355.1020408163265,155555.55555555556,0.6777777777777778,0.6777777331930707,0.8280304786522344,0.674860619254791,0.8299199085859207
1496,364.2857142857143,160000.0,0.7666666666666666,0.7666665711816523,0.8829254606047039,0.7660851808134627,0.8840772829785442
1559,365.3061224489796,151111.11111111112,0.9,0.8999997269254021,0.9545831416083322,0.9085917877728459,0.9572096565173669
2589,375.5102040816327,157777.77777777778,0.9,0.7961245823816904,0.9000000006498927,0.7880752529220648,0.8966125773204412
3840,388.7755102040816,148888.88888888888,0.5,0.3100521396088253,0.5000000006461138,0.3070088209712632,0.4991405460066082
2585,375.5102040816327,157777.77777777778,0.7222222222222222,0.7105276680506297,0.8489789005144125,0.6981990716338199,0.8439973883013847
1504,365.3061224489796,140000.0,0.6777777777777778,0.6777776363056356,0.8301716694429099,0.6755833601091505,0.8312685138650217
2160,371.4285714285714,153333.33333333334,0.5,0.4999999086426185,0.6931587914092817,0.49288929658562386,0.6933325117008529
127,351.0204081632653,144444.44444444444,0.8111111111111111,0.8111110565557624,0.9093709449223318,0.811521423351419,0.9125575068753313
978,359.18367346938777,155555.55555555556,0.8555555555555556,0.855555469954478,0.9321351141803124,0.8565967010802631,0.9345647726126509
703,357.1428571428572,140000.0,0.6333333333333333,0.6333332765524536,0.7999848499816521,0.6313365661013574,0.8016435716962934
1023,360.2040816326531,144444.44444444444,0.6333333333333333,0.6333332690252133,0.7992690223153412,0.6316518547889334,0.8006726062736097
1226,362.2448979591837,144444.44444444444,0.7666666666666666,0.7666665504005196,0.884438175707836,0.7661854566540242,0.8857678878949047
3365,383.6734693877551,153333.33333333334,0.7222222222222222,0.5343056411376561,0.7222222226243561,0.5351937091162033,0.7215289428936472
4078,390.8163265306122,155555.55555555556,0.8555555555555556,0.7205873481833327,0.8555555556486591,0.7286454692177251,0.8576196008337731
791,357.1428571428572,160000.0,0.5444444444444444,0.5444444088424807,0.7293113239096284,0.5417829569903388,0.7309115425066309
4346,393.8775510204082,148888.88888888888,0.7666666666666666,0.5896270385067336,0.7666666667631408,0.5947954043389729,0.769301917205608
3061,380.6122448979592,153333.33333333334,0.5444444444444444,0.492565020756622,0.6866476687647223,0.5013252000729971,0.6888352530875528
224,352.0408163265306,144444.44444444444,0.6777777777777778,0.6777777334842084,0.8295402278077105,0.6743854465062704,0.8317822863393631
4134,391.83673469387753,146666.66666666666,0.6777777777777778,0.481032338389382,0.6777777779229308,0.48189531866541246,0.6793889947269564
4085,390.8163265306122,157777.77777777778,0.7222222222222222,0.5353014445132612,0.7222222223886529,0.5368835845284929,0.7228275325227278
4470,394.8979591836735,155555.55555555556,0.5,0.3113436081276906,0.5000000002712157,0.31374342119817866,0.4991486694812183
129,351.0204081632653,144444.44444444444,0.9,0.8999999352665802,0.9548634120213276,0.8989089438031059,0.9573131053726692
1851,368.36734693877554,151111.11111111112,0.5444444444444444,0.5444443609127587,0.7309250358199121,0.5414931869698912,0.7318635215111942
1877,368.36734693877554,155555.55555555556,0.8111111111111111,0.8111108606025186,0.9084886890382452,0.8137313716687661,0.9106276730906522
729,357.1428571428572,144444.44444444444,0.9,0.8999998968854119,0.9548633935363072,0.900384688146789,0.9567256113491112
2873,378.57142857142856,155555.55555555556,0.6333333333333333,0.5796420311455892,0.7579227343949316,0.5836940787153677,0.759617026692691
3572,385.7142857142857,155555.55555555556,0.5888888888888889,0.3910539314985025,0.5888888903737829,0.39065948797868605,0.5890110474024877
4388,393.8775510204082,157777.77777777778,0.8555555555555556,0.7209924490127881,0.8555555556358967,0.7293649298564069,0.8585443478900605
3746,387.7551020408163,148888.88888888888,0.7666666666666666,0.5896270385772047,0.7666666668163331,0.5932710034627349,0.7677280245137799
4566,395.9183673469388,153333.33333333334,0.7666666666666666,0.5906256551748305,0.7666666667578113,0.5965074476604405,0.7691207054063749
20,350.0,144444.44444444444,0.5,0.4999999709813782,0.6949670563481851,0.49596874895556353,0.6959190585648667
1118,361.2244897959184,142222.22222222222,0.8555555555555556,0.8555554016983838,0.9329453918432306,0.8573667052572933,0.933719253166835
1189,361.2244897959184,157777.77777777778,0.9,0.8999998887655719,0.9543128456088515,0.9001930953342917,0.9553384636412257
4031,390.8163265306122,146666.66666666666,0.5444444444444444,0.347998316734018,0.5444444447285519,0.35178686883432775,0.5439297775874739
3091,380.6122448979592,160000.0,0.5444444444444444,0.5444270125425037,0.7292971707251394,0.5373172784206997,0.7210637756496943
3650,386.734693877551,151111.11111111112,0.5,0.3104881901202066,0.500000003068976,0.30659581360050897,0.5052261337703717
184,351.0204081632653,157777.77777777778,0.6777777777777778,0.6777777414388517,0.8277395059968758,0.6725206262578273,0.8291000208045675
1822,368.36734693877554,144444.44444444444,0.5888888888888889,0.5888887662268782,0.766884880459747,0.5873325080537273,0.7681864380175727
3947,389.7959183673469,148888.88888888888,0.8111111111111111,0.6513369419281566,0.8111111112176023,0.6580300089672679,0.8135225869341274
2636,376.530612244898,146666.66666666666,0.7666666666666666,0.5891169488866824,0.7666666705883889,0.5992569738212308,0.771341031388298
4846,398.9795918367347,148888.88888888888,0.7666666666666666,0.5896270384775227,0.7666666667411002,0.5975902715455044,0.7674463745626889
1810,368.36734693877554,142222.22222222222,0.5,0.4999999104495177,0.6954344082415377,0.49275256802567435,0.6952832576689192
2601,376.530612244898,140000.0,0.5444444444444444,0.5153408372739746,0.7090344306803344,0.5221347296133573,0.7098593207242282
3853,388.7755102040816,151111.11111111112,0.6333333333333333,0.434337395654564,0.6333333336078436,0.43570599327807613,0.6327938021779207
2468,374.48979591836735,153333.33333333334,0.8555555555555556,0.7201764441860279,0.8555555606980447,0.7337974182867678,0.8602855922958941
1306,363.265306122449,140000.0,0.7666666666666666,0.7666665106557977,0.8848951109106912,0.7659705848915548,0.8861439274675089
906,359.18367346938777,140000.0,0.7666666666666666,0.7666665714507221,0.8848951459777514,0.7662726469030103,0.8864193390240743
4271,392.8571428571429,155555.55555555556,0.5444444444444444,0.3498426677914346,0.5444444447322142,0.35352721724269315,0.5437016150885741
466,354.0816326530612,153333.33333333334,0.7666666666666666,0.7666666146604261,0.8835582071376914,0.7662090530442232,0.8861852636121027
1922,369.3877551020408,144444.44444444444,0.5888888888888889,0.5888887458496175,0.7668848650982808,0.5878124071345148,0.7685629115654482
67,350.0,153333.33333333334,0.8111111111111111,0.8111110649818132,0.9086610006313198,0.8107659861536894,0.911497413781299
3779,387.7551020408163,155555.55555555556,0.9,0.7957961746595008,0.9000000000948722,0.80060345472998,0.8991492441517068
754,357.1428571428572,151111.11111111112,0.6777777777777778,0.6777777250503934,0.8286230961108286,0.6758203821452298,0.8305215881761602
3535,385.7142857142857,146666.66666666666,0.7222222222222222,0.532759655220648,0.7222222224406685,0.5341729095243606,0.7221739115172015
4727,397.9591836734694,144444.44444444444,0.8111111111111111,0.6503681157763342,0.8111111111768529,0.6591689139590825,0.8119512980939271
2308,373.4693877551021,140000.0,0.8555555555555556,0.7175787145585669,0.8555555561494623,0.7181951958639066,0.8550758276574395
2252,372.4489795918368,151111.11111111112,0.5888888888888889,0.5888887051122415,0.765728733993996,0.5891545091426764,0.7684350516011338
2127,371.4285714285714,144444.44444444444,0.8111111111111111,0.7426960048204152,0.8703236978275763,0.7411181542570706,0.8673001244705224
2069,370.4081632653061,153333.33333333334,0.9,0.8739175053605959,0.941609508309097,0.868496512323478,0.9406016941182535
1132,361.2244897959184,146666.66666666666,0.5888888888888889,0.5888888300150307,0.7664945357025467,0.5874746683686702,0.7680242940068234
1706,367.3469387755102,140000.0,0.7666666666666666,0.7666662383670738,0.8848949538520757,0.7664018803464916,0.887772311179343
2376,373.4693877551021,155555.55555555556,0.7666666666666666,0.7666529666239835,0.8833368546274588,0.7490300344721182,0.8760854656163433
485,354.0816326530612,157777.77777777778,0.7222222222222222,0.7222221771784191,0.8563218925617896,0.7199158277070683,0.8584505549845451
3053,380.6122448979592,151111.11111111112,0.6333333333333333,0.4747091161086085,0.6711480412319292,0.4639244454473264,0.6602135803757676
4910,400.0,142222.22222222222,0.5,0.3087086683927055,0.5000000001314612,0.30733038792110445,0.4969284926782946
3894,388.7755102040816,160000.0,0.6777777777777778,0.4840616441609375,0.6777777780652241,0.48448460805389504,0.6767431559914977
2821,378.57142857142856,144444.44444444444,0.5444444444444444,0.4861236533243391,0.6827893271062925,0.49585085518240957,0.6852570184816495
1872,368.36734693877554,155555.55555555556,0.5888888888888889,0.5888888011035022,0.7649822762485978,0.5872989122963812,0.7661018106783022
2868,378.57142857142856,153333.33333333334,0.8555555555555556,0.720176436477623,0.8555555558984519,0.7249237999976474,0.8595046537951423
4150,391.83673469387753,151111.11111111112,0.5,0.3104881878579178,0.5000000003651849,0.3115775882545854,0.4991554232213783
2217,372.4489795918368,142222.22222222222,0.8111111111111111,0.6814225005419001,0.8322447224922508,0.6868249766774739,0.8305573911360447
1662,366.3265306122449,153333.33333333334,0.5888888888888889,0.5888888125495948,0.7653532196021058,0.5873634232047129,0.7665265097282039
91,350.0,160000.0,0.5444444444444444,0.5444444172163707,0.7293113307223098,0.5378489202584705,0.7301682242372124
4542,395.9183673469388,148888.88888888888,0.5888888888888889,0.3896107107148115,0.5888888890388148,0.3922591750954021,0.5893497651017578
316,353.0612244897959,142222.22222222222,0.7666666666666666,0.7666666088178489,0.8846652067855305,0.7663638580615373,0.8875098646340085
2219,372.4489795918368,142222.22222222222,0.9,0.7937193008493169,0.9000000004983388,0.7851900034287103,0.8970928523285271
2912,379.59183673469386,142222.22222222222,0.5888888888888889,0.4348729269582339,0.6358462435110431,0.4240544996523472,0.6240748321251582
4042,390.8163265306122,148888.88888888888,0.5888888888888889,0.389610710806053,0.5888888891339679,0.3927319141355164,0.5888686085814021
2610,376.530612244898,142222.22222222222,0.5,0.4999992069316947,0.6954337982622416,0.49663937670600844,0.6906682832632718
3536,385.7142857142857,146666.66666666666,0.7666666666666666,0.5891169439180901,0.7666666668398177,0.5927187632813522,0.7671752213884735
908,359.18367346938777,140000.0,0.8555555555555556,0.8555554287021248,0.9330864234444642,0.8567279449785147,0.9343922674422988
2447,374.48979591836735,148888.88888888888,0.8111111111111111,0.6679263563499821,0.8223696355902557,0.6776325073160089,0.8242688453434361
1294,362.2448979591837,160000.0,0.6777777777777778,0.6777777147118741,0.8274519396833077,0.6763196098087213,0.828618470994122
3915,389.7959183673469,142222.22222222222,0.7222222222222222,0.5316916744642175,0.7222222223548331,0.533030812494709,0.724051342787868
2645,376.530612244898,148888.88888888888,0.7222222222222222,0.5938368623701448,0.7698335687833543,0.5851538805054335,0.7598265282549238
1688,366.3265306122449,157777.77777777778,0.8555555555555556,0.8555553674663565,0.9320055458265314,0.8584324226412413,0.9324982366175041
4528,395.9183673469388,144444.44444444444,0.8555555555555556,0.7184711117011535,0.8555555556185477,0.7262797635623832,0.8581463383193454
945,359.18367346938777,148888.88888888888,0.7222222222222222,0.7222221529089804,0.8573453664409452,0.7213051224956277,0.8589966857400548
3962,389.7959183673469,153333.33333333334,0.5888888888888889,0.3905791671573707,0.5888888892199095,0.392966467192053,0.5878101835798188
235,352.0408163265306,146666.66666666666,0.7222222222222222,0.7222221752889024,0.8576092098521773,0.7200349736055616,0.8603324345017428
3186,381.6326530612245,157777.77777777778,0.7666666666666666,0.5915968731918815,0.7666666672435833,0.5940787830267651,0.7677422100804613
1782,367.3469387755102,157777.77777777778,0.5888888888888889,0.5888888131395861,0.7646158853150855,0.587508017228062,0.7658155497399537
3078,380.6122448979592,155555.55555555556,0.8555555555555556,0.7205873484420885,0.8555555558099096,0.7273395906665656,0.8592991665041694
4098,390.8163265306122,160000.0,0.8555555555555556,0.7213919035566276,0.8555555556548751,0.7290833956462903,0.8565875533916503
4762,397.9591836734694,153333.33333333334,0.5888888888888889,0.3905791669734023,0.5888888890282393,0.39345497243010297,0.5892066888794925
1436,364.2857142857143,146666.66666666666,0.7666666666666666,0.7666665262395459,0.884214042567352,0.7661761450740353,0.885521606928427
2593,375.5102040816327,160000.0,0.6333333333333333,0.6333329875378788,0.7969031400853023,0.6342788490221435,0.8008597852328236
3055,380.6122448979592,151111.11111111112,0.7222222222222222,0.5337974863806039,0.7222222231932698,0.5348499389860479,0.7221788479859128
4593,395.9183673469388,160000.0,0.6333333333333333,0.4362917326631976,0.6333333334911988,0.43847722000548806,0.6343926755713046
1174,361.2244897959184,155555.55555555556,0.6777777777777778,0.6777777143544087,0.8280304661567178,0.6763116032607763,0.8293626572140833
